Sr.No,Change Control ,DA/Legacy,Zone/VLAN,OS Type,OS Version,Environment,Host Name,DNS Name,Domain,Production IP,Management IP,Secondary IP,Virtual  IP,ILO IP,Status,Function/Service,Function Types,Asset Type,Asset Owner,Department,"Hardware 
Category",Serial Number,Manfucaturer,Model,TP Counter Part,OSQ
211,25-Aug-2021,DA,Management,Microsoft Windows,Microsoft Windows Server 2012 R2 (64-bit),Production,A0310PMPWDRST03,A0310PMPWDRST03.tnjhs.com,TNJHS,172.31.253.38,172.31.210.134,#N/A,#N/A,#N/A,Powered On,PMP,Application,Enterprise Applications,EAO,EAO ,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
212,25-Aug-2021,DA,Management,Red Hat,RHEL 7.9,Production,A0310PMREPORT01,A0310PMREPORT01,Red Hat,172.31.209.75,172.31.195.172,No Secondary IP Per VMWare Record / Shared,#N/A,#N/A,Powered On,ESRS INFRA (EMC Storage Mgmt),Application,Enterprise Applications,Cloud Infra Operations Team,Infra Ops,VM,#N/A,#N/A,#N/A,Rafi Ullah Marwat / Muhammad Ali Raza,#N/A
213,25-Aug-2021,DA,Management,Red Hat,Red Hat Enterprise Linux 7 (64-bit),Production,A0310PMRHS01,a0310pmrhs01,Red Hat,#N/A,#N/A,No Secondary IP Per VMWare Record / Shared,#N/A,#N/A,Powered Off,Redhat satellite ,Management (Provisioning),Enterprise Applications,Cloud Infra Operations Team,Infra Ops,VM,#N/A,#N/A,#N/A,Rafi Ullah Marwat / Muhammad Ali Raza,#N/A
214,25-Aug-2021,DA,Management,Microsoft Windows,Microsoft Windows Server 2012 R2 (64-bit),Production,A0310PMSCCM01,A0310PMSCCM01.tnpak.com.pk,TNPAK,172.31.195.36,172.31.208.196,#N/A,#N/A,#N/A,Powered On,SCCM,Application,Enterprise Applications,EAO,EAO ,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
215,25-Aug-2021,DA,Management,Microsoft Windows,Microsoft Windows Server 2012 R2 (64-bit),Production,A0310PMSCCM02,A0310PMSCCM02.tnpak.com.pk,TNPAK,172.31.195.37,172.31.208.197,#N/A,#N/A,#N/A,Powered On,SCCM,Application,Enterprise Applications,EAO,EAO ,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
216,25-Aug-2021,DA,Management,Microsoft Windows,Microsoft Windows Server 2012 R2 (64-bit),Production,A0310PMSCCM03,A0310PMSCCM03.tnpak.com.pk,TNPAK,172.31.195.38,172.31.208.198,#N/A,#N/A,#N/A,Powered On,SCCM,Application,Enterprise Applications,EAO,EAO ,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
217,25-Aug-2021,DA,Management,Microsoft Windows,Microsoft Windows Server 2012 R2 (64-bit),Production,A0310PMSCCM04,A0310PMSCCM04.TNBSS.com.pk,TNBSS,172.31.195.39,172.31.208.199,#N/A,#N/A,#N/A,Powered On,SCCM,Application,Enterprise Applications,EAO,EAO ,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
218,25-Aug-2021,DA,Management,Microsoft Windows,Microsoft Windows Server 2012 R2 (64-bit),Production,A0310PMSCCM05,A0310PMSCCM05.TNBSS.com.pk,TNBSS,172.31.195.40,172.31.208.200,#N/A,#N/A,#N/A,Powered On,SCCM,Application,Enterprise Applications,EAO,EAO ,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
219,25-Aug-2021,DA,Management,Microsoft Windows,Microsoft Windows Server 2012 R2 (64-bit),Production,A0310PMSCCM08,A0310PMSCCM08.tnpak.com.pk,TNPAK,172.31.195.43,172.31.208.203,#N/A,#N/A,#N/A,Powered On,SCCM,Application,Enterprise Applications,EAO,EAO ,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
220,25-Aug-2021,DA,Management,Microsoft Windows,Microsoft Windows Server 2012 R2 (64-bit),Production,A0310PMSCOM01,A0310PMSCOM01.TNBSS.COM.PK,TNBSS,172.31.195.41,172.31.208.201,#N/A,#N/A,#N/A,Powered On,SCOM,Application,Enterprise Applications,EAO,EAO ,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
221,25-Aug-2021,DA,Management,Microsoft Windows,Microsoft Windows Server 2016 R2 (64-bit),Production,A0310PMSK0&M01,A0310PMSK0&M01@tnbss.com.pk,TNBSS,172.31.195.188,172.31.209.71,#N/A,#N/A,#N/A,Powered On,TP IT storage,Storage Mgmt,Storage Mgmt,Farhan Ali,Cloud Planning,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
222,25-Aug-2021,DA,Management,Microsoft Windows,Microsoft Windows Server 2016 R2 (64-bit),Production,A0310PMSK01,A0310PMSK01.tnbss.com.pk,TNBSS,172.31.254.4,172.31.211.38,#N/A,#N/A,#N/A,Powered On,Powered On, Dorado migration,Enterprise Applications,Farhan Ali,Planning,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
223,25-Aug-2021,DA,Management,Microsoft Windows,Microsoft Windows Server 2016 R2 (64-bit),Production,A0310PMSOLAPP01,A0310PMSOLAPP01.tnpak.com.pk,TNPAK,172.31.254.201,172.31.211.201,#N/A,#N/A,#N/A,Powered On,Application Server,Application,OSS/BSS Applications,Zaigham Abbas,CDN,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
224,25-Aug-2021,DA,Management,Microsoft Windows,Microsoft Windows Server 2016 R2 (64-bit),Production,A0310PMSOLDB01,A0310PMSOLDB01.tnpak.com.pk,TNPAK,172.31.254.202,172.31.211.202,#N/A,#N/A,#N/A,Powered On,Database services,Application,OSS/BSS Applications,Zaigham Abbas,CDN,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
225,25-Aug-2021,DA,Management,Red Hat,RHEL 7.7,Production,A0310PMSPLNKEST01,A0310PMSPLNKEST01,Red Hat,172.31.252.169,172.31.210.9,No Secondary IP Per VMWare Record / Shared,#N/A,#N/A,Powered On,SPLUNK,Splunk,Enterprise Applications,Shahbaz Saeed / Hassaan Butt / Taqueer Ahmed,Info Sec,VM,#N/A,#N/A,#N/A,Shahbaz Saeed,#N/A
226,25-Aug-2021,DA,Management,Microsoft Windows,Microsoft Windows Server 2012 R2 (64-bit),Production,A0310PMSPLNKH1,A0310PMSPLNKH1.tnjhs.com.pk,TNJHS,172.31.254.230,172.31.236.135,#N/A,#N/A,#N/A,Powered On,Splunk,Splunk,Sec Ops,SecOps,SECOPS,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
227,25-Aug-2021,DA,Management,Microsoft Windows,Microsoft Windows Server 2012 R2 (64-bit),Production,A0310PMSPLNKH2,A0310PMSPLNKH2.tnjhs.com.pk,TNJHS,172.31.254.231,172.31.236.136,#N/A,#N/A,#N/A,Powered On,Splunk,Splunk,Sec Ops,SecOps,SECOPS,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
228,25-Aug-2021,DA,Management,Red Hat,RHEL 7.7,Production,A0310PMSPLNKLOG1,A0310PMSPLNKLOG1,Red Hat,172.31.252.168,172.31.210.8,No Secondary IP Per VMWare Record / Shared,#N/A,#N/A,Powered On,SPLUNK,Splunk,Enterprise Applications,Shahbaz Saeed / Hassaan Butt / Taqueer Ahmed,Info Sec,VM,#N/A,#N/A,#N/A,Shahbaz Saeed,#N/A
229,25-Aug-2021,DA,Management,Red Hat,Red Hat Enterprise Linux 7 (64-bit),Production,A0310PMSPLNKLOG1-TEMP,A0310PMSPLNKLOG1-TEMP,Red Hat,#N/A,#N/A,No Secondary IP Per VMWare Record / Shared,#N/A,#N/A,Powered Off,SPLUNK,Splunk,Enterprise Applications,Shahbaz Saeed / Hassaan Butt / Taqueer Ahmed,Info Sec,VM,#N/A,#N/A,#N/A,Shahbaz Saeed,#N/A
230,25-Aug-2021,DA,Management,Red Hat,RHEL 7.7,Production,A0310PMSPLNKVM1,a0310pmsplnkds1,Red Hat,172.31.252.165,172.31.210.5,No Secondary IP Per VMWare Record / Shared,#N/A,#N/A,Powered On,SPLUNK,Splunk,Enterprise Applications,Shahbaz Saeed / Hassaan Butt / Taqueer Ahmed,Info Sec,VM,#N/A,#N/A,#N/A,Shahbaz Saeed,#N/A
231,25-Aug-2021,DA,Management,Red Hat,RHEL 7.7,Production,A0310PMSPLNKVM2,a0310pmsplnkmc2,Red Hat,172.31.252.166,172.31.210.6,No Secondary IP Per VMWare Record / Shared,#N/A,#N/A,Powered On,SPLUNK,Splunk,Enterprise Applications,Shahbaz Saeed / Hassaan Butt / Taqueer Ahmed,Info Sec,VM,#N/A,#N/A,#N/A,Shahbaz Saeed,#N/A
232,25-Aug-2021,DA,Management,Red Hat,RHEL 7.7,Production,A0310PMSPLNKVM3,a0310pmsplnkmn3,Red Hat,172.31.252.167,172.31.210.7,No Secondary IP Per VMWare Record / Shared,#N/A,#N/A,Powered On,SPLUNK,Splunk,Enterprise Applications,Shahbaz Saeed / Hassaan Butt / Taqueer Ahmed,Info Sec,VM,#N/A,#N/A,#N/A,Shahbaz Saeed,#N/A
233,25-Aug-2021,DA,Management,UBUNTU,Ubuntu Linux (64-bit),Production,A0310PMSYSLOG02,A0310PMSYSLOG02,UBUNTU,#N/A,172.31.208.69,No Secondary IP Per VMWare Record / Shared,#N/A,#N/A,Powered Off,SYSLOG,Splunk,Enterprise Applications,Bakhatawar Arif / Shahbaz Saeed / Hassaan Butt / Taqueer Ahmed,Sec Ops,VM,#N/A,#N/A,#N/A,Shahbaz Saeed,#N/A
234,25-Aug-2021,DA,Management,Microsoft Windows,Microsoft Windows Server 2012 R2 (64-bit),Production,A0310PMTER01,a0310pmter01.tnpak.com.pk,TNPAK,172.31.195.69,172.31.208.228,#N/A,#N/A,#N/A,Powered On,Terminal Server,Remote Access System,Enterprise Applications,EAO,EAO ,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
235,25-Aug-2021,DA,Management,Microsoft Windows,Microsoft Windows Server 2016 (64-bit),Production,A0310PMTHYCFS01,A0310PMTHYCFS01@tnjhs.com.pk,TNJHS,172.31.194.239,172.31.236.175,#N/A,#N/A,#N/A,Powered On,Thycotic,File Server,Secops,Nauman Mahmood,Infra Planning,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
236,25-Aug-2021,DA,Management,Microsoft Windows,Microsoft Windows Server 2016 (64-bit),Production,A0310PMTHYDEG01,A0310PMTHYDEG01@tnjhs.com.pk,TNJHS,172.31.194.231,172.31.236.167,#N/A,#N/A,#N/A,Powered On,Thycotic,Distributed Engines,Secops,Nauman Mahmood,Infra Planning,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
237,25-Aug-2021,DA,Management,Microsoft Windows,Microsoft Windows Server 2016 (64-bit),Production,A0310PMTHYDEG02,A0310PMTHYDEG02@tnjhs.com.pk,TNJHS,172.31.194.232,172.31.236.168,#N/A,#N/A,#N/A,Powered On,Thycotic,Distributed Engines,Secops,Nauman Mahmood,Infra Planning,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
238,25-Aug-2021,DA,Management,Microsoft Windows,Microsoft Windows Server 2016 (64-bit),Production,A0310PMTHYDEG03,A0310PMTHYDEG03@tnjhs.com.pk,TNJHS,172.31.194.233,172.31.236.169,#N/A,#N/A,#N/A,Powered On,Thycotic,Distributed Engines,Secops,Nauman Mahmood,Infra Planning,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
239,25-Aug-2021,DA,Management,Microsoft Windows,Microsoft Windows Server 2016 (64-bit),Production,A0310PMTHYDEG04,A0310PMTHYDEG04@tnjhs.com.pk,TNJHS,172.31.194.234,172.31.236.170,#N/A,#N/A,#N/A,Powered On,Thycotic,Distributed Engines,Secops,Nauman Mahmood,Infra Planning,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
240,25-Aug-2021,DA,Management,Microsoft Windows,Microsoft Windows Server 2016 (64-bit),Production,A0310PMTHYDEG05,A0310PMTHYDEG05@tnjhs.com.pk,TNJHS,172.31.194.235,172.31.236.171,#N/A,#N/A,#N/A,Powered On,Thycotic,Distributed Engines,Secops,Nauman Mahmood,Infra Planning,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
241,25-Aug-2021,DA,Management,Microsoft Windows,Microsoft Windows Server 2016 (64-bit),Production,A0310PMTHYDEG06,A0310PMTHYDEG06@tnjhs.com.pk,TNJHS,172.31.194.236,172.31.236.172,#N/A,#N/A,#N/A,Powered On,Thycotic,Distributed Engines,Secops,Nauman Mahmood,Infra Planning,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
242,25-Aug-2021,DA,Management,Microsoft Windows,Microsoft Windows Server 2016 (64-bit),Production,A0310PMTHYDEG07,A0310PMTHYDEG07@tnjhs.com.pk,TNJHS,172.31.194.237,172.31.236.173,#N/A,#N/A,#N/A,Powered On,Thycotic,Distributed Engines,Secops,Nauman Mahmood,Infra Planning,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
243,25-Aug-2021,DA,Management,Microsoft Windows,Microsoft Windows Server 2016 (64-bit),Production,A0310PMTHYDEG08,A0310PMTHYDEG08@tnjhs.com.pk,TNJHS,172.31.194.238,172.31.236.174,#N/A,#N/A,#N/A,Powered On,Thycotic,Distributed Engines,Secops,Nauman Mahmood,Infra Planning,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
244,25-Aug-2021,DA,Management,Microsoft Windows,Microsoft Windows Server 2016 (64-bit),Production,A0310PMTHYRBM01,A0310PMTHYRBM01@tnjhs.com.pk,TNJHS,172.31.194.229,172.31.236.165,#N/A,#N/A,#N/A,Powered On,Thycotic,Rabbit MQ Server,Secops,Nauman Mahmood,Infra Planning,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
245,25-Aug-2021,DA,Management,Microsoft Windows,Microsoft Windows Server 2016 (64-bit),Production,A0310PMTHYRBM02,A0310PMTHYRBM02@tnjhs.com.pk,TNJHS,172.31.194.230,172.31.236.166,#N/A,#N/A,#N/A,Powered On,Thycotic,Rabbit MQ Server,Secops,Nauman Mahmood,Infra Planning,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
246,25-Aug-2021,DA,Management,Microsoft Windows,Microsoft Windows Server 2016 (64-bit),Production,A0310PMTHYWEB01,A0310PMTHYWEB01@tnjhs.com.pk,TNJHS,172.31.194.227,172.31.236.163,#N/A,#N/A,#N/A,Powered On,Thycotic,Web Server,Secops,Nauman Mahmood,Infra Planning,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
247,25-Aug-2021,DA,Management,Microsoft Windows,Microsoft Windows Server 2016 (64-bit),Production,A0310PMTHYWEB02,A0310PMTHYWEB02@tnjhs.com.pk,TNJHS,172.31.194.228,172.31.236.164,#N/A,#N/A,#N/A,Powered On,Thycotic,Web Server,Secops,Nauman Mahmood,Infra Planning,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
248,25-Aug-2021,DA,Management,Microsoft Windows,Microsoft Windows Server 2012 R2 (64-bit),Production,A0310PMTNJHS01,A0310PMTNJHS01.tnjhs.com.pk,TNJHS,172.31.195.138,172.31.209.40,#N/A,#N/A,#N/A,Powered On,Jump Host,Jump host,Enterprise Applications,EAO,EAO ,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
249,25-Aug-2021,DA,Management,Microsoft Windows,Microsoft Windows Server 2016 R2 (64-bit),Production,A0310PMTNJHS02,A0310PMTNJHS02.tnjhs.com.pk,TNJHS,172.31.195.135,172.31.209.39,#N/A,#N/A,#N/A,Powered On,ABS TestBed,#N/A,#N/A,Jahanzaib Ayaz Mekun,Technology - Services Operations,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
250,25-Aug-2021,DA,Management,Linux Applicance,Other 3.x or later Linux (64-bit),Production,A0310PMVCSA1,a0310pmvcsa01,Linux Applicance,Not Required ,172.31.215.100,No Secondary IP Per VMWare Record / Shared,#N/A,#N/A,Powered On,VMWare vCenter Server,Management (Provisioning),Enterprise Applications,Cloud Infra Operations Team,Infra Ops,VM,#N/A,#N/A,#N/A,Rafi Ullah Marwat / Muhammad Ali Raza,#N/A
251,25-Aug-2021,DA,Management,SLES,SUSE Linux Enterprise 11 (64-bit),Production,A0310PMVROPS01,A0310PMVROPS01,SLES,Not Required ,172.31.215.104,No Secondary IP Per VMWare Record / Shared,#N/A,#N/A,Powered On,VMWare vROPs Server,Management (Provisioning),Enterprise Applications,Cloud Infra Operations Team,Infra Ops,VM,#N/A,#N/A,#N/A,Rafi Ullah Marwat / Muhammad Ali Raza,#N/A
252,25-Aug-2021,DA,Non-Exposed,Linux Applicance,VMware Photon OS (64-bit),Production,A0310PMVSHD01,A0310PMVSHD01,Linux Applicance,Not Required ,172.31.215.111,No Secondary IP Per VMWare Record / Shared,#N/A,#N/A,Powered On,VMWare Skyline Health Diagnostic,Application,Enterprise Applications,Cloud Infra Operations Team,Infra Ops,VM,#N/A,#N/A,#N/A,Rafi Ullah Marwat / Muhammad Ali Raza,#N/A
253,25-Aug-2021,DA,Management,Microsoft Windows,Microsoft Windows Server 2012 R2 (64-bit),Production,A0310PMXENONJH1,A0310PMXENONJH1.tnbss.com.pk,TNBSS,172.31.211.4,172.31.253.198,#N/A,#N/A,#N/A,Powered On,XENON,Application,Enterprise Applications,Waleed,Technology - Digital Application & Software Development,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
254,25-Aug-2021,DA,Non-Exposed,Microsoft Windows,Microsoft Windows Server 2012 R2 (64-bit),Production,A0310PN789APP04,A0310PN789APP04.TNBSS.com.pk,TNBSS,10.13.3.50,172.31.222.140,#N/A,#N/A,#N/A,Powered On,Application Server,Application,OSS/BSS Applications,Maryam Bakhtawar,SED,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
255,25-Aug-2021,DA,Non-Exposed,Microsoft Windows,Microsoft Windows Server 2012 R2 (64-bit),Production,A0310PNADDC01,A0310PNADDC01.tnpak.com.pk,TNPAK,10.13.0.36,172.31.200.36,#N/A,#N/A,#N/A,Powered On,DC,Domain Controller,Enterprise Applications,EAO,EAO ,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
256,25-Aug-2021,DA,Non-Exposed,Microsoft Windows,Microsoft Windows Server 2012 R2 (64-bit),Production,A0310PNADDC02,A0310PNADDC02.tnpak.com.pk,TNPAK,10.13.0.37,172.31.200.37,#N/A,#N/A,#N/A,Powered On,DC,Domain Controller,Enterprise Applications,EAO,EAO ,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
257,25-Aug-2021,DA,Non-Exposed,Microsoft Windows,Microsoft Windows Server 2012 R2 (64-bit),Production,A0310PNADDC03,A0310PNADDC03.vendor.tnpak.com.pk,TNPAK,10.13.0.38,172.31.200.38,#N/A,#N/A,#N/A,Powered On,DC,Domain Controller,Enterprise Applications,EAO,EAO ,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
258,25-Aug-2021,DA,Non-Exposed,Microsoft Windows,Microsoft Windows Server 2012 R2 (64-bit),Production,A0310PNADDC04,A0310PNADDC04.vendor.tnpak.com.pk,TNPAK,10.13.0.39,172.31.200.39,#N/A,#N/A,#N/A,Powered On,DC,Domain Controller,Enterprise Applications,EAO,EAO ,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
259,25-Aug-2021,DA,Non-Exposed,Microsoft Windows,Microsoft Windows Server 2012 R2 (64-bit),Production,A0310PNADDC05,A0310PNADDC05.TNBSS.com.pk,TNBSS,10.13.0.40,172.31.200.40,#N/A,#N/A,#N/A,Powered On,DC,Domain Controller,Enterprise Applications,EAO,EAO ,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
260,25-Aug-2021,DA,Non-Exposed,Microsoft Windows,Microsoft Windows Server 2012 R2 (64-bit),Production,A0310PNADIPC01,A0310PNADIPC01.Tpcore.com.pk,Tpcore,172.31.250.100,172.31.21.100,#N/A,#N/A,#N/A,Powered On,AD Services,Domain Controller,Enterprise Applications,EAO,EAO ,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
261,25-Aug-2021,DA,Non-Exposed,Microsoft Windows,Microsoft Windows Server 2012 R2 (64-bit),Production,A0310PNADIPC02,A0310PNADIPC02.tpcore.com.pk,Tpcore,172.31.250.101,172.31.21.101,#N/A,#N/A,#N/A,Powered On,AD Services,Domain Controller,Enterprise Applications,EAO,EAO ,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
262,25-Aug-2021,DA,Non-Exposed,Microsoft Windows,Microsoft Windows Server 2012 R2 (64-bit),Production,A0310PNADJH01,A0310PNADJH01.tnpak.com.pk,TNPAK,10.13.0.42,172.31.200.42,#N/A,#N/A,#N/A,Powered On,ESO JHS,Jump host,Enterprise Applications,EAO,EAO ,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
263,25-Aug-2021,DA,Non-Exposed,Microsoft Windows,Microsoft Windows Server 2012 R2 (64-bit),Production,A0310PNADJH02,A0310PNADJH02.tnpak.com.pk,TNPAK,10.13.0.43,172.31.200.43,#N/A,#N/A,#N/A,Powered On,ESO JHS,Jump host,Enterprise Applications,EAO,EAO ,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
264,25-Aug-2021,DA,Non-Exposed,Red Hat,RHEL 7.7,Production,A0310PNADMAPP01,a0310pnadmapp1,Red Hat,10.13.21.230,172.31.248.134,No Secondary IP Per VMWare Record / Shared,#N/A,#N/A,Powered On,ADM_Tool Identity Server,Application,Enterprise Applications,Mudassar Saleh,Sec Ops,VM,#N/A,#N/A,#N/A,Muhammad Ali Raza,#N/A
265,25-Aug-2021,DA,Non-Exposed,Red Hat,RHEL 7.7,Production,A0310PNADMAPP02,A0310PNADMAPP02,Red Hat,10.13.21.231,172.31.248.135,No Secondary IP Per VMWare Record / Shared,#N/A,#N/A,Powered On,ADM_Tool Identity Server,Application,Enterprise Applications,Mudassar Saleh,Sec Ops,VM,#N/A,#N/A,#N/A,Muhammad Ali Raza,#N/A
266,25-Aug-2021,DA,Non-Exposed,Red Hat,RHEL 7.7,Production,A0310PNADMAPP03,A0310PNADMAPP03,Red Hat,10.13.21.232,172.31.248.136,No Secondary IP Per VMWare Record / Shared,#N/A,#N/A,Powered On,ADM_Tool Identity Server,Application,Enterprise Applications,Mudassar Saleh,Sec Ops,VM,#N/A,#N/A,#N/A,Muhammad Ali Raza,#N/A
267,25-Aug-2021,DA,Non-Exposed,Red Hat,RHEL 7.7,Production,A0310PNADMAPP04,A0310PNADMAPP04,Red Hat,10.13.21.233,172.31.248.137,No Secondary IP Per VMWare Record / Shared,#N/A,#N/A,Powered On,ADM_Tool Identity Server,Application,Enterprise Applications,Mudassar Saleh,Sec Ops,VM,#N/A,#N/A,#N/A,Muhammad Ali Raza,#N/A
268,25-Aug-2021,DA,Non-Exposed,Red Hat,RHEL 7.7,Production,A0310PNADMAPP05,A0310PNADMAPP05,Red Hat,10.13.21.234,172.31.248.138,No Secondary IP Per VMWare Record / Shared,#N/A,#N/A,Powered On,ADM_Tool Identity Server,Application,Enterprise Applications,Mudassar Saleh,Sec Ops,VM,#N/A,#N/A,#N/A,Muhammad Ali Raza,#N/A
269,25-Aug-2021,DA,Non-exposed,Microsoft Windows,Microsoft Windows Server 2016 (64-bit),Production,A0310PNADMAPP06,A0310PNADMAPP06.tnbss.com.pk,TNBSS,10.13.21.237,172.31.248.141,"172.31.213.4, 172.31.194.4, ",#N/A,#N/A,Powered On,#N/A,Splunk,Enterprise Applications,SecOps,SECOPS,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
270,25-Aug-2021,DA,Non-Exposed,Microsoft Windows,Microsoft Windows Server 2016 R2 (64-bit),Production,A0310PNADMDIR01,#N/A,TPIAM,10.13.21.236,172.31.248.140,#N/A,#N/A,#N/A,Powered On,TPIAM AD,Directory Services,#N/A,EAO,EAO ,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
271,25-Aug-2021,DA,Non-Exposed,Microsoft Windows,Microsoft Windows Server 2016 R2 (64-bit),Production,A0310PNADMPAPP01,A0310PNADMPAPP01.tpcore.com.pk,TPCORE,10.13.22.0,172.31.236.100,#N/A,#N/A,#N/A,Powered On,Application server,Application,Enterprise Applications,Najeeb Ullah,Enterprise Infrastructure,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
272,25-Aug-2021,DA,Non-Exposed,Microsoft Windows,Microsoft Windows Server 2016 R2 (64-bit),Production,A0310PNAINML01,A0310PNAINML01.tnbss.com.pk,TNBSS,172.31.201.4,172.31.201.4,#N/A,#N/A,#N/A,Powered Off,Artifical Intellegence,Application Server,Application Server,Ehsun Atta,Services Operation,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
273,25-Aug-2021,DA,Non-Exposed,Red Hat,RHEL 7.6,Production,A0310PNAPIGWBAASAPP02,a0310psapigwdevpos01.tnbss.com.pk,Red Hat,10.13.3.146,172.31.222.237,No Secondary IP Per VMWare Record / Shared,#N/A,#N/A,Powered On,APIGW,Application,OSS/BSS Applications,Sajid Anwar / Muhammad Rehan,VAS Ops,VM,#N/A,#N/A,#N/A,Sajid Anwar / Muhammad Rehan,#N/A
274,25-Aug-2021,DA,Non-Exposed,Red Hat,RHEL 7.6,Production,A0310PNAPIGWCAS01,a0310pnapigwcas01.tnbss.com.pk ,Red Hat,10.13.3.141,172.31.222.232,No Secondary IP Per VMWare Record / Shared,#N/A,#N/A,Powered On,APIGW,Application,OSS/BSS Applications,Sajid Anwar / Muhammad Rehan,VAS Ops,VM,#N/A,#N/A,#N/A,Sajid Anwar / Muhammad Rehan,#N/A
275,25-Aug-2021,DA,Non-Exposed,Red Hat,RHEL 7.6,Production,A0310PNAPIGWCAS02,a0310pnapigwcas02.tnbss.com.pk ,Red Hat,10.13.3.142,172.31.222.234,No Secondary IP Per VMWare Record / Shared,#N/A,#N/A,Powered On,APIGW,Application,OSS/BSS Applications,Sajid Anwar / Muhammad Rehan,VAS Ops,VM,#N/A,#N/A,#N/A,Sajid Anwar / Muhammad Rehan,#N/A
276,25-Aug-2021,DA,Non-Exposed,Red Hat,RHEL 7.6,Production,A0310PNAPIGWCAS03,a0310pnapigwcas03.tnbss.com.pk,Red Hat,10.13.3.143,172.31.222.233,No Secondary IP Per VMWare Record / Shared,#N/A,#N/A,Powered On,APIGW,Application,OSS/BSS Applications,Sajid Anwar / Muhammad Rehan,VAS Ops,VM,#N/A,#N/A,#N/A,Sajid Anwar / Muhammad Rehan,#N/A
277,25-Aug-2021,DA,Non-Exposed,Red Hat,RHEL 7.4,Production,A0310PNAPIGWCICD01,a0310pnapigwcicd01,Red Hat,10.13.3.138,172.31.222.229,No Secondary IP Per VMWare Record / Shared,#N/A,#N/A,Powered On,APIGW,Application,OSS/BSS Applications,Sajid Anwar / Muhammad Rehan,VAS Ops,VM,#N/A,#N/A,#N/A,Sajid Anwar / Muhammad Rehan,#N/A
278,25-Aug-2021,DA,Non-Exposed,Red Hat,RHEL 7.6,Production,A0310PNAPIGWMGMT01,a0310pnapigwmgmt01.tnbss.com.pk,Red Hat,10.13.3.144,172.31.222.235,No Secondary IP Per VMWare Record / Shared,#N/A,#N/A,Powered On,APIGW,Application,OSS/BSS Applications,Sajid Anwar ,VAS Ops,VM,#N/A,#N/A,#N/A,Sajid Anwar / Muhammad Rehan,#N/A
